,Neighborhood,Latitude,Longitude,Venue,Venue Category,Venue id,Venue Latitude,Venue Longitude,Rating,Tier,Likes
30,"6003, Luzern",47.0501,8.297,Restaurant Fass,Restaurant,57c952cb498e4c59702e6676,47.0462816,8.304406799999999,,2.0,0
31,"6003, Luzern",47.0501,8.297,Restaurant Don Feri,Italian Restaurant,56b10c46498ec6b96b8da5a9,47.04236,8.3044615,,2.0,0
32,"6003, Luzern",47.0501,8.297,Restaurant Zur Freien Schweiz,Pub,4c9cea8d9693236ad1a8cde1,47.0442267,8.307716,,1.0,0
33,"6003, Luzern",47.0501,8.297,Restaurant Bellini,Italian Restaurant,515de2f3e4b01d7d38f21304,47.045505,8.308987,,2.0,1
34,"6003, Luzern",47.0501,8.297,Kränzlin Restaurant & Pizzeria,Restaurant,5948941726659b1af8fb28dd,47.0476,8.3021,,2.0,0
35,"6003, Luzern",47.0501,8.297,BHMS Restaurant,Swiss Restaurant,4db9ac9ffa8c978590d5ce6c,47.053486486941836,8.293216584001359,6.7,3.0,7
36,"6003, Luzern",47.0501,8.297,Meking Restaurant,Food,4e8c46fe61af432b357493db,47.04985809326172,8.305771827697754,,,0
37,"6003, Luzern",47.0501,8.297,Wirtshaus Galliker,Swiss Restaurant,4d5433ca8652224b5345d8d7,47.050934363301984,8.301026226300305,7.3,3.0,9
38,"6004, Luzern",47.0603,8.2986,Ruan Thai / เรือนไทย,Thai Restaurant,4e9c65ca775b2c05ae973113,47.05265133425144,8.306371819671831,6.6,2.0,7
39,"6004, Luzern",47.0603,8.2986,Coop City Luzern,Department Store,4f9fbe0de4b09382e6f03d7e,47.05214711,8.30392156,,,1
40,"6005, Luzern",47.0342,8.3178,Restaurant Wartegg,Steakhouse,5ab7b239b9a5a8426f5c306d,47.03964,8.322388,,4.0,0
41,"6005, Luzern",47.0342,8.3178,Restaurant Tribschen,Gastropub,5127b802e4b0a4ce166ec404,47.04209156621281,8.312478299489783,,3.0,3
42,"6005, Luzern",47.0342,8.3178,Restaurant Sternegg,Restaurant,4c7ac865a868370478c6144d,47.03811332047014,8.312288,,2.0,0
43,"6005, Luzern",47.0342,8.3178,Restaurant Schützenhaus Allmend,,4fde53dde4b0027c8a823406,47.03299420189868,8.30342514376558,,,2
44,"6005, Luzern",47.0342,8.3178,Restaurant Bayon,Asian Restaurant,4c754f942db5236a1e9ebc79,47.043027,8.318169,,2.0,0
45,"6005, Luzern",47.0342,8.3178,Restaurant Seepark,Gastropub,520e0e2611d228aade53695a,47.043307,8.31531,,3.0,0
46,"6005, Luzern",47.0342,8.3178,Restaurant  Allmend Kegelsporthalle,,4fde53b5e4b035f4794e9987,47.035882297840686,8.303361396992859,,,0
47,"6005, Luzern",47.0342,8.3178,Kafi Restaurant Klatsch,Comfort Food Restaurant,52ff60af498ebcbf0bee5609,47.03715538197393,8.327417847438799,,,0
48,"6006, Luzern",47.0585,8.3337,Restaurant Mercato,German Restaurant,51c9919c498e94b9df417ad2,47.053043,8.335606,,2.0,0
49,"6006, Luzern",47.0585,8.3337,Restaurant Lapin,,503556a9e4b0e8023cb57ff4,47.054335,8.326819,,,0
