,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue id
2799,"1289, Genève",46.2058,6.1416,Vapiano,46.206023558909955,6.142603975205838,Italian Restaurant,5374c235498e42459160b1ca
2816,"1289, Genève",46.2058,6.1416,Brasserie des Halles de L'île,46.20466382278231,6.141207130296124,Bar,4bac8460f964a520dff83ae3
2818,"1289, Genève",46.2058,6.1416,"Café Calla at Mandarin Oriental, Geneva",46.20553720136749,6.141203005773814,Restaurant,552fe68c498e3a2ddd3db897
2819,"1289, Genève",46.2058,6.1416,The Key & Eagle,46.20641094508805,6.142319834844868,Pub,4eb5bc4eb634a048604d6abe
2830,"1289, Genève",46.2058,6.1416,Hôtel de Genève,46.20659969457112,6.1400064167142645,Hotel,4c17e1561436a59387818c75
2835,"6000, Luzern",47.0833,8.2667,Hotel Lux,47.081084530824945,8.270776486515222,Hotel,51cc70ec498e4369df9a3381
2836,"6000, Luzern",47.0833,8.2667,Migros,47.077143811081974,8.275140523910522,Grocery Store,4d3415a0b6093704ac8c07e0
2837,"6000, Luzern",47.0833,8.2667,Caramel,47.07874838792736,8.274387215233379,Lounge,4c9f3a747c096dcb6079dcd1
2838,"6000, Luzern",47.0833,8.2667,Coop,47.081344,8.27066,Supermarket,4e8c6bebf5b91e22557c179a
2839,"6000, Luzern",47.0833,8.2667,Ferus,47.087120368751734,8.272492934950929,Food,4e4808bcae60fa723308c433
2840,"6000, Luzern",47.0833,8.2667,Blumen Galliker,47.083445563165824,8.272212608444228,Flower Shop,4e9fae917ee5194396d1c346
2841,"6000, Luzern",47.0833,8.2667,Restaurant Listrig,47.077447102018354,8.262833873409036,Restaurant,4e889eca61afa8c25f46ecb9
2842,"6000, Luzern",47.0833,8.2667,Gasthaus Adler,47.07784399575946,8.275467430338676,Restaurant,4fcfa167e4b046dae2391f9b
2843,"6000, Luzern",47.0833,8.2667,Bahnhof Rothenburg Dorf,47.090632403912146,8.272867455826642,Train Station,4c99bd4678ffa0930c5a6675
2844,"6000, Luzern",47.0833,8.2667,Bahnhof Emmenbrücke Gersag,47.078306,8.276846,Train Station,4bbf4146006dc9b6693dfc3f
2845,"6000, Luzern",47.0833,8.2667,Dynamic Fitness Center,47.078175895413224,8.2772157808284,Gym,4e286eeeb0fba988bb6beda8
2846,"6000, Luzern",47.0833,8.2667,Pizzeria Panorama,47.077844921532304,8.276904208443923,Pizza Place,4ce50cd34039b60cc554c406
2847,"6002, Luzern",47.0596,8.306000000000001,Casa Tolone,47.059923804024415,8.308549147500894,Italian Restaurant,4bf43c8a6a31d13a1a86952e
2848,"6002, Luzern",47.0596,8.306000000000001,Alpineum Kaffehaus & Bar,47.05784,8.310457,Café,4f91b2ece4b08995a435a669
2849,"6002, Luzern",47.0596,8.306000000000001,Löwendenkmal | Lion Monument (Löwendenkmal),47.05842132830303,8.310848772525787,Monument / Landmark,4bd498604e32d13a7577bf80
2850,"6002, Luzern",47.0596,8.306000000000001,Gletschergarten,47.058501466337624,8.310291498396667,History Museum,4bb089c6f964a520974a3ce3
2851,"6002, Luzern",47.0596,8.306000000000001,Tassnim Orient Take-Away,47.0589299,8.30958,Middle Eastern Restaurant,4ca324f1f832a1cdfcaf9ae5
2852,"6002, Luzern",47.0596,8.306000000000001,Shamrock,47.05396060231387,8.308565000536015,Bar,4ee11f070aafbb3dbb53dd96
2853,"6002, Luzern",47.0596,8.306000000000001,Museggmauer,47.054366856317195,8.305302234042296,Historic Site,4cae27891168a09390031823
2854,"6002, Luzern",47.0596,8.306000000000001,Migros,47.054850486985295,8.309547209895948,Grocery Store,4bc99efdcc8cd13ab4debbcf
2855,"6002, Luzern",47.0596,8.306000000000001,Schwanenplatz,47.05336512961413,8.30890710656721,Plaza,4ba4a283f964a520cba838e3
2856,"6002, Luzern",47.0596,8.306000000000001,Max Chocolatier,47.053882425185016,8.309842189572404,Chocolate Shop,4f686c1be4b0289eb1b1057c
2857,"6002, Luzern",47.0596,8.306000000000001,Läderach,47.0536066621941,8.30682755490733,Gourmet Shop,505c9992e4b04d802a95c090
2858,"6002, Luzern",47.0596,8.306000000000001,Altstadt,47.052478941458844,8.30599270258293,Neighborhood,4b05888cf964a52022cd22e3
2859,"6002, Luzern",47.0596,8.306000000000001,Phanat-Thai,47.05291854150108,8.306440932064929,Thai Restaurant,55057f60498e46f783f36165
2860,"6002, Luzern",47.0596,8.306000000000001,Bucherer,47.05339499999999,8.308406399999999,Jewelry Store,4ce6b1870f196dcb843439ae
2861,"6002, Luzern",47.0596,8.306000000000001,Old Swiss House,47.05703638897768,8.310729134087472,Swiss Restaurant,4b65f096f964a520cd092be3
2862,"6002, Luzern",47.0596,8.306000000000001,Rebstock Hofstube,47.05514976888491,8.312732575452818,Bar,4b7ed446f964a520970230e3
2863,"6002, Luzern",47.0596,8.306000000000001,Bourbaki Bar/Bistro,47.05687304983819,8.310931828208547,Bar,4d458196befe236ad7d3ffe2
2864,"6002, Luzern",47.0596,8.306000000000001,Löwenplatz,47.05697702958401,8.310474544260675,Plaza,4bcae060b6c49c74963a9191
2865,"6002, Luzern",47.0596,8.306000000000001,Bourbaki,47.056870348194344,8.310900189440172,Indie Movie Theater,4bcc81f1b6c49c7417d19391
2866,"6002, Luzern",47.0596,8.306000000000001,Kapellbrücke,47.051318291663144,8.3071768283844,Bridge,4bb08a06f964a520ac4a3ce3
2867,"6002, Luzern",47.0596,8.306000000000001,Barbatti,47.055218650026916,8.310153819439442,Italian Restaurant,4c3cb6d0a97bbe9afae4fadd
2868,"6002, Luzern",47.0596,8.306000000000001,Spreuerbrücke,47.05194512199713,8.301844596862793,Bridge,4d2346ddd7b0b1f76b532c9f
2869,"6002, Luzern",47.0596,8.306000000000001,Tandoori Take-Away,47.0529411586001,8.305462379506555,Indian Restaurant,4ea148cf490102dac21a0ffa
2870,"6002, Luzern",47.0596,8.306000000000001,Pavillon Am Quai,47.05442088710973,8.313193966242089,Music Venue,4c68131de1da1b8d6d1c9fc3
2871,"6002, Luzern",47.0596,8.306000000000001,Restaurant Geissmatt,47.05427750508283,8.298401625050332,Italian Restaurant,4cc07bc5575d236ac6f3c48e
2872,"6002, Luzern",47.0596,8.306000000000001,Heini,47.05682193027601,8.310597337445431,Bakery,4bc99e5d0687ef3bd830dacc
2873,"6002, Luzern",47.0596,8.306000000000001,Hertensteinstrasse,47.05427693925717,8.308351635932922,Plaza,4d9616049079b1f7c84bf109
2874,"6002, Luzern",47.0596,8.306000000000001,Mill'Feuille,47.05179908802088,8.302887138662186,Restaurant,5489e36e498eff9401e8f2f1
2875,"6002, Luzern",47.0596,8.306000000000001,Rathaus Brauerei,47.051791787098146,8.30653543755726,Brewery,4b9a4f3df964a52053ab35e3
2876,"6002, Luzern",47.0596,8.306000000000001,Löwencenter,47.056717182272216,8.310424885390784,Shopping Mall,4e32fd2e1f6efba24111b6b3
2877,"6002, Luzern",47.0596,8.306000000000001,Hotel Des Balances,47.051339029554164,8.304820842896685,Hotel,4c1e7768fcf8c9b6b750ad0b
2878,"6002, Luzern",47.0596,8.306000000000001,Heini Conditorei,47.05354318146573,8.306840434052393,Dessert Shop,4b6c4313f964a5206b2c2ce3
2879,"6002, Luzern",47.0596,8.306000000000001,Grand Hotel National,47.054775812233046,8.315609370268104,Hotel,4bf801624a67c9281d8624cf
2880,"6002, Luzern",47.0596,8.306000000000001,Weinmarkt,47.05201839057318,8.30476550304283,Plaza,4ca64549a6e08cfab6047994
2881,"6002, Luzern",47.0596,8.306000000000001,Restaurant Fritschi,47.053024164024876,8.307281945227674,Swiss Restaurant,4bf9786a5317a593c253017f
2882,"6002, Luzern",47.0596,8.306000000000001,Manor,47.0531489,8.306454499999973,Department Store,4b4b4b5af964a520b99626e3
2883,"6002, Luzern",47.0596,8.306000000000001,Confiserie Bachmann,47.053781,8.308465,Dessert Shop,4c57aea06418a5937109800e
2884,"6002, Luzern",47.0596,8.306000000000001,Hofgarten,47.05588826595519,8.312502070992274,Restaurant,4dd0ff2dfa7664b7c6e44d42
2885,"6002, Luzern",47.0596,8.306000000000001,Soul Chicken,47.052621358112006,8.303911113149095,Fried Chicken Joint,4eaa7e2702d52c460ad52d64
2886,"6002, Luzern",47.0596,8.306000000000001,Song Pi Nong - Thai Take Away,47.05313192105138,8.307346155454594,Thai Restaurant,4ce81960baa6a1cd1ad62b6c
2887,"6002, Luzern",47.0596,8.306000000000001,Jazzkantine,47.05320204239814,8.305986122281125,Café,4b824398f964a5207ece30e3
2888,"6002, Luzern",47.0596,8.306000000000001,Wasserturm,47.051060966283295,8.307375649171586,Historic Site,5033b794e4b0e414aaab92f0
2889,"6002, Luzern",47.0596,8.306000000000001,Starbucks,47.051767318074745,8.30705825557777,Coffee Shop,4b9756dff964a520250035e3
2890,"6002, Luzern",47.0596,8.306000000000001,Blend,47.052257,8.307022,Tea Room,54f1968e498eac22e36c8b88
2891,"6002, Luzern",47.0596,8.306000000000001,Nix' s in der Laterne,47.05101291139295,8.303006519432522,Swiss Restaurant,4ce6d36e948f224b2547e65d
2892,"6002, Luzern",47.0596,8.306000000000001,Takrai,47.054719806779225,8.313811663674779,Thai Restaurant,4c77adecfd4cef3b39c53f78
2893,"6002, Luzern",47.0596,8.306000000000001,Migros Fitnesspark National,47.05502122228646,8.315515090871708,Gym / Fitness Center,4b9b631df964a520290436e3
2894,"6002, Luzern",47.0596,8.306000000000001,La Barca,47.05156773236604,8.305575643130666,Italian Restaurant,4e863b11e5fa9aa0d7b34871
2895,"6002, Luzern",47.0596,8.306000000000001,Pizzeria Da Tomasso,47.05424892612911,8.308509419229262,Italian Restaurant,4f7f3868e4b02164d9e07ecc
2896,"6002, Luzern",47.0596,8.306000000000001,Coop,47.0521632697076,8.303728878780316,Supermarket,4b4b4b33f964a520b49626e3
2897,"6002, Luzern",47.0596,8.306000000000001,Jialu National Luzern,47.054486,8.31406,Chinese Restaurant,57b9e372498e955a18d04812
2898,"6002, Luzern",47.0596,8.306000000000001,Mühlenplatz,47.05198744898808,8.30304112204973,Plaza,4c3c2e3e7f49c9b605856be3
2899,"6002, Luzern",47.0596,8.306000000000001,Mind Blower,47.05967762891641,8.309226087947367,Hookah Bar,4dcdb0f7d22deadedd3f9552
2900,"6002, Luzern",47.0596,8.306000000000001,Dieci Gelati,47.05193198651114,8.30716754840371,Ice Cream Shop,4bc850268b7c9c740ed837cf
2901,"6002, Luzern",47.0596,8.306000000000001,Läderach,47.050954030683904,8.30709567936608,Candy Store,4ffee13de4b0faeabb8cb67b
2902,"6002, Luzern",47.0596,8.306000000000001,Zum Weissen Kreuz,47.05227702807111,8.306582269452816,Pizza Place,4b785cc7f964a5207ec82ee3
2903,"6002, Luzern",47.0596,8.306000000000001,Zunfthausrestaurant Pfistern,47.051735,8.3058,Swiss Restaurant,4c5fee6f54ac0f478d49b421
2904,"6002, Luzern",47.0596,8.306000000000001,Ristorante Pizzeria Modomio,47.05210479899822,8.300637963166421,Pizza Place,4b47c235f964a520783d26e3
2905,"6002, Luzern",47.0596,8.306000000000001,LUZ Seebistro,47.05136682975898,8.310524176108006,Café,4c1c9d5863750f4778d2b667
2906,"6002, Luzern",47.0596,8.306000000000001,The Bruch Brothers,47.051819596509915,8.299703197702806,Music Venue,4bb7c7087421a593ca0ac140
2907,"6002, Luzern",47.0596,8.306000000000001,Dolce Amore,47.05124219862722,8.302803075768564,Ice Cream Shop,51e03eeb498ed69b4c2f58c7
2908,"6002, Luzern",47.0596,8.306000000000001,Wirtshaus Taube,47.05086055904047,8.302951664180625,Swiss Restaurant,4c2652d2a852c928d770e66c
2909,"6002, Luzern",47.0596,8.306000000000001,Kapellplatz,47.05260826060314,8.307661576374269,Plaza,4c949cd638dd8cfaa774ca62
2910,"6002, Luzern",47.0596,8.306000000000001,Rossini,47.0509054677894,8.306987064526602,Italian Restaurant,4b9014c6f964a520647433e3
2911,"6002, Luzern",47.0596,8.306000000000001,Tourist Hotel,47.05234346241276,8.300117302986829,Hotel,4bcc5f0caeaaeee114f23d6d
2912,"6002, Luzern",47.0596,8.306000000000001,Coop Supermarkt Luzern Schlossberg,47.06122288,8.30809525,Supermarket,4bc077bc920eb713b3ef182c
2913,"6002, Luzern",47.0596,8.306000000000001,Coop,47.061181,8.308562,Supermarket,59baa53accad6b1ceb3392e8
2914,"6002, Luzern",47.0596,8.306000000000001,Jugendherberge Luzern Youth Hostel Lucerne,47.06178596925001,8.301217371318385,Hostel,4d7bd228da568cfa071f59ff
2915,"6002, Luzern",47.0596,8.306000000000001,Historisches Museum,47.05139971477444,8.301547743473359,History Museum,4ca4a8b4554b236afe123148
2916,"6002, Luzern",47.0596,8.306000000000001,Restaurant Olivo,47.054939077422056,8.316873337708296,Italian Restaurant,4cb854b743ec6dcb27699431
2917,"6002, Luzern",47.0596,8.306000000000001,Müller,47.06153337586742,8.308817149938703,Bakery,4bb72e6f6edc76b03add311c
2918,"6002, Luzern",47.0596,8.306000000000001,Restaurant Viktoria,47.06320031065861,8.310199913708919,Swiss Restaurant,4c41fecacc410f474912ac61
2919,"6002, Luzern",47.0596,8.306000000000001,Lokal,47.05155691496407,8.30163409457839,Café,4c36d013ae2da59315d8fdc5
2920,"6002, Luzern",47.0596,8.306000000000001,Libelle,47.064933785463765,8.311153778419254,Swiss Restaurant,5390877a498e87f1a94da721
2921,"6002, Luzern",47.0596,8.306000000000001,Sedel Musikzentrum,47.0647086892904,8.298844608464655,Music Venue,4d3854cbb274b1f7d4c0e7a3
2922,"6002, Luzern",47.0596,8.306000000000001,Sedel,47.065129889556836,8.299091128838784,Music Venue,4c1d5509b306c928f06c65b7
2923,"6002, Luzern",47.0596,8.306000000000001,The Loft,47.05501465851749,8.31510333813497,Nightclub,4b7d2583f964a52038b02fe3
2924,"6002, Luzern",47.0596,8.306000000000001,Restaurant Shanghai 3,47.055027181253244,8.315544844929303,Asian Restaurant,4b6dc161f964a520cd8c2ce3
2925,"6002, Luzern",47.0596,8.306000000000001,Restaurant Bar Terrasse NATIONAL,47.05464553833008,8.315553665161133,Restaurant,53c67188498ee3d21e8c2c1c
2926,"6002, Luzern",47.0596,8.306000000000001,Casineum Club,47.05488148505393,8.316391202327425,Nightclub,4b47c0f8f964a520403d26e3
2927,"6002, Luzern",47.0596,8.306000000000001,VBL Kasernenplatz,47.051797924466804,8.300202937129,Bus Stop,4c4879f276d72d7fe085404d
2928,"6003, Luzern",47.0501,8.297,Chateau Gütsch,47.05161635948349,8.295085411358022,Hotel,4caf523239458cfa787cf99f
2929,"6003, Luzern",47.0501,8.297,Gourmindia,47.05264113204567,8.296170233450864,Indian Restaurant,4f607f08e4b05c3a929c042e
2931,"6003, Luzern",47.0501,8.297,Madeleine,47.051936693670335,8.298352411439666,Bar,4ccc7c2dba79a1cd4bad3bcb
2932,"6003, Luzern",47.0501,8.297,Piccolino Café Bar,47.049353823421036,8.300593541663998,Café,4b950b4af964a520c38c34e3
2934,"6003, Luzern",47.0501,8.297,STERN luzern,47.049241,8.303028,Swiss Restaurant,51c5e382498e932cbd3efffe
2939,"6003, Luzern",47.0501,8.297,Gewerbehalle,47.05339656034216,8.294718338045037,Nightclub,4c23a2a7f7ced13ae186216d
2940,"6003, Luzern",47.0501,8.297,Bar Berlin,47.05359256212656,8.294700483242119,Rock Club,4e90a3ed550342b5a45155c4
2941,"6003, Luzern",47.0501,8.297,Bar bei Miguel,47.04764055003959,8.302374174683756,Spanish Restaurant,4cb776f1f50e224b044fdffb
2945,"6003, Luzern",47.0501,8.297,Penthouse,47.04827674099015,8.305559190845294,Cocktail Bar,4b7d25e4f964a52050b02fe3
2947,"6003, Luzern",47.0501,8.297,Bar 58,47.04967659193554,8.301443291132852,Bar,4c1a96e1b306c928f5d760b7
2948,"6003, Luzern",47.0501,8.297,Jam Jam - Bar - Lounge - Restaurant,47.05051339940568,8.30091896797105,Mediterranean Restaurant,4e976e06754af807df955a71
2951,"6003, Luzern",47.0501,8.297,Restaurant & Hotel STERN,47.04927587101564,8.303042624666395,Swiss Restaurant,4d8a523b1508a143be4c221e
2956,"6003, Luzern",47.0501,8.297,Mardi Gras,47.05080502327755,8.30294439376464,French Restaurant,4c90f4327f3b8cfad48f981e
2959,"6003, Luzern",47.0501,8.297,Sammlung Rosengart,47.049640989217195,8.307731274552953,Art Museum,4be6c7e3cf200f4726d8143c
2960,"6003, Luzern",47.0501,8.297,Wirtshaus Galliker,47.050934363301984,8.301026226300305,Swiss Restaurant,4d5433ca8652224b5345d8d7
2965,"6003, Luzern",47.0501,8.297,WOLF Burger&Steak,47.04568040172265,8.306549585953935,Burger Joint,58c986bf7d66be63b15c9530
2967,"6003, Luzern",47.0501,8.297,Helvetia,47.04584736981536,8.306907958461647,Swiss Restaurant,4b76fbadf964a5203e712ee3
2968,"6003, Luzern",47.0501,8.297,Thai Garden,47.04817124769771,8.305280265337332,Asian Restaurant,4b9ffae3f964a520834f37e3
2970,"6003, Luzern",47.0501,8.297,Barbes,47.04611271403755,8.30756250187171,Moroccan Restaurant,4c49e165a3ace21e35c8353c
2971,"6003, Luzern",47.0501,8.297,Alfred,47.0452695380375,8.30728353138284,Café,5013eb6ce4b097af8a516fc4
2972,"6003, Luzern",47.0501,8.297,Renaissance Lucerne Hotel,47.04896898298454,8.306924700737,Hotel,4e297e5e315171a3be0f09dd
2973,"6003, Luzern",47.0501,8.297,Pilatusplatz,47.04786425508023,8.303990990567511,Plaza,4c7648962db5236a5136bf79
2975,"6003, Luzern",47.0501,8.297,Hotel Continental Park,47.048609340734366,8.309096461949753,Motel,4bc78b9b93bdeee1d67f37ae
2977,"6003, Luzern",47.0501,8.297,Meyer,47.04596489718689,8.3076709940377,Café,4c3af08462f1c92815af8e53
2980,"6003, Luzern",47.0501,8.297,Mekong,47.048277829540346,8.305128171854916,Asian Restaurant,4c46910231e41b8d18474a35
2982,"6003, Luzern",47.0501,8.297,Pacifico,47.04915300607099,8.306863929541404,Mexican Restaurant,4b7d265df964a52060b02fe3
2983,"6003, Luzern",47.0501,8.297,Lounge & Bar suite,47.049806744261076,8.309096832545716,Cocktail Bar,4b7d26c3f964a5207cb02fe3
2986,"6003, Luzern",47.0501,8.297,Peperoncini,47.04541660243496,8.303781353817426,Café,4c2762c35c5ca59376a647fe
2987,"6003, Luzern",47.0501,8.297,Restaurant Reussfähre,47.05480127116082,8.293411093361474,Swiss Restaurant,4e29546e52b1c37d35ca97f2
2989,"6003, Luzern",47.0501,8.297,Ristorante La Cucina,47.04796443056493,8.305921722763012,Italian Restaurant,4cf001f9f98ba090807ec673
2991,"6003, Luzern",47.0501,8.297,Khoua Vientiane Take Away,47.04767244475094,8.305783215775593,Asian Restaurant,4d2da1fa39a35481038cb920
2994,"6003, Luzern",47.0501,8.297,Hotel Anker,47.04799665662636,8.304073709604761,Hotel,4e592a6ec65bcd7cbe30837f
2995,"6003, Luzern",47.0501,8.297,Crazy Cactus,47.05267714433154,8.296150153363355,Mexican Restaurant,4c5da425d25320a1398dc67a
2997,"6003, Luzern",47.0501,8.297,Twiny Station,47.05223858356476,8.304360508918762,Sandwich Place,4b5b007af964a52037de28e3
2998,"6003, Luzern",47.0501,8.297,Cafebar Salu,47.0457194177189,8.306672182347187,Café,4ba4a60bf964a520aaa938e3
2999,"6003, Luzern",47.0501,8.297,Bam Bou,47.048061428675574,8.30774127220417,Asian Restaurant,4c139dbba5eb76b0672cc0b7
3001,"6003, Luzern",47.0501,8.297,Brasserie Bodu,47.05198059614179,8.305883456561384,French Restaurant,4c55eac7a724e21e2bf5daf8
3003,"6003, Luzern",47.0501,8.297,Nachbar,47.04591528495063,8.304912674145198,Bar,4c3a2b7118e72d7f647c1bf5
3004,"6003, Luzern",47.0501,8.297,Kino Moderne,47.04863102707447,8.30588619320747,Movie Theater,4c5ad844d3aee21e4da36b55
3005,"6003, Luzern",47.0501,8.297,Basilico,47.047224620439515,8.307674978670468,Pizza Place,4be29ff021d5a59338e11611
3006,"6003, Luzern",47.0501,8.297,AMERON Hotel Flora Luzern,47.050452277325945,8.30771600626994,Hotel,4b98044ff964a520512635e3
3007,"6003, Luzern",47.0501,8.297,Das Weisse Schaf,47.04939117078275,8.308933360019592,Lounge,4baa2d21f964a520ae503ae3
3008,"6003, Luzern",47.0501,8.297,Weisses Schloss,47.04574108629921,8.3051070493307,Diner,4bfecc67daf9c9b60b48f9ef
3012,"6003, Luzern",47.0501,8.297,Migros,47.050707031806425,8.29939217874023,Grocery Store,4d21a34b86e15481449ac33a
3013,"6003, Luzern",47.0501,8.297,Balance Restaurant,47.05125,8.304705,Modern European Restaurant,53025f3411d26a83d3ec0d1c
3014,"6003, Luzern",47.0501,8.297,Tibits,47.05027086451144,8.310077745047492,Vegetarian / Vegan Restaurant,53c24c4b498e5feee7f3c31d
3015,"6003, Luzern",47.0501,8.297,Zum Storchen,47.052058856795256,8.30582132629496,Café,4da80ef45da3ef8bf154f785
3017,"6003, Luzern",47.0501,8.297,The Hotel,47.04807712249936,8.307876931811277,Hotel,4c13a195b7b9c928e2d1a937
3018,"6003, Luzern",47.0501,8.297,Franky,47.0492667226735,8.30861031098497,Nightclub,4f2c9f56e4b0c1a817ea5faa
3019,"6003, Luzern",47.0501,8.297,Jeff's Burger,47.04696065643195,8.307913681484477,Burger Joint,53564a41498e92e5a39abede
3020,"6003, Luzern",47.0501,8.297,Vögeligärtli,47.04835104796046,8.30813499407671,Park,4c35b2cc452620a17e14270f
3021,"6003, Luzern",47.0501,8.297,Unter Der Egg,47.05165355537765,8.305949723363673,Plaza,4d6948ca0a25b60c4ecb2290
3022,"6003, Luzern",47.0501,8.297,Max Restaurant & Bar,47.04871825223504,8.307618337941879,Bar,4bd3863fcaff9521602cd5f0
3023,"6003, Luzern",47.0501,8.297,Hotel Waldstätterhof,47.04933258405339,8.309178279955518,Hotel,4fb336b0e4b029083194e8fe
3024,"6003, Luzern",47.0501,8.297,Drinks Of The World,47.05034305275311,8.309748058278323,Liquor Store,4c0e612ec700c9b644bea3dd
3025,"6003, Luzern",47.0501,8.297,Restaurant Da Ernesto,47.051861948032325,8.306744751377245,Italian Restaurant,4c496f66fbafc928fc39e7da
3027,"6003, Luzern",47.0501,8.297,Korea Town,47.04755695043713,8.307448301695867,Korean Restaurant,4c827c82e602b1f76ebb9c7a
3041,"6004, Luzern",47.0603,8.2986,gartenHAUS 1313,47.059276261426184,8.2854880223455,Swiss Restaurant,5023fd9ae4b06f49a067a325
3063,"6004, Luzern",47.0603,8.2986,BHMS Restaurant,47.053486486941836,8.293216584001359,Swiss Restaurant,4db9ac9ffa8c978590d5ce6c
3065,"6004, Luzern",47.0603,8.2986,Coop,47.051696395355826,8.298264054935451,Supermarket,4b6fcea9f964a52021fd2ce3
3069,"6004, Luzern",47.0603,8.2986,Shanghai Nr. 1,47.058370668846486,8.290477218181257,Asian Restaurant,4cb0977cb4b0a35d4e9a4ace
3070,"6004, Luzern",47.0603,8.2986,Maihof Turnhalle,47.06193686260365,8.307466506958008,Stadium,4bdc51ad3904a593459d4d9e
3071,"6004, Luzern",47.0603,8.2986,VBL Schlossberg,47.061722,8.309157,Bus Station,4c75394fb474a1cdab95b8bf
3074,"6004, Luzern",47.0603,8.2986,Orchid Siam,47.06269984114481,8.310697359663845,Thai Restaurant,4ca3153ed7c3370489839d62
3075,"6004, Luzern",47.0603,8.2986,Coop Pronto Reussbühl,47.0600339,8.28586916,Gas Station,504f485bf1ba6afe50c96909
3076,"6005, Luzern",47.0342,8.3178,Grottino 1313,47.04164577311084,8.311157700586762,Mediterranean Restaurant,4ce3c33ca3c6721e510d12cf
3077,"6005, Luzern",47.0342,8.3178,Street Food Festival,47.04096279675934,8.319931756886696,Food Truck,556988f8498e5c5e0674d09e
3078,"6005, Luzern",47.0342,8.3178,Shopping Center Schönbühl,47.03716622892702,8.328463371175463,Shopping Mall,4c5ffa0390b2c9b6dfa53b22
3079,"6005, Luzern",47.0342,8.3178,Treibhaus,47.04260957304265,8.319327703006856,Bar,4b52831ef964a520968027e3
3080,"6005, Luzern",47.0342,8.3178,Coop Supermarkt Luzern Hubelmatt,47.03730853,8.30855351,Supermarket,4d371020e4b4a093ddb72936
3081,"6005, Luzern",47.0342,8.3178,Migros,47.03713014677278,8.328295063408808,Grocery Store,4e9025a030f81ec6ff5ae229
3082,"6005, Luzern",47.0342,8.3178,Manor Food,47.04257142088502,8.31541351034592,Grocery Store,4c6f6d88d274b60c46cad60d
3083,"6005, Luzern",47.0342,8.3178,Coop Supermarkt Luzern Schönbühl,47.03730592,8.3283697,Supermarket,4eabfc636da1cafdae8e688f
3084,"6005, Luzern",47.0342,8.3178,VBL Bodenhofterrasse,47.03780054435378,8.319029161841947,Bus Stop,4d07bd7d9d33a143d0a3cd78
3085,"6005, Luzern",47.0342,8.3178,VBL Wartegg,47.03967549671844,8.32223118965539,Bus Stop,4cc5e81fbde8f04de7eeb34b
3086,"6005, Luzern",47.0342,8.3178,Swisslife Arena,47.0412585317207,8.321698936371101,Hockey Arena,4cfa77b6dccef04d4f72b59c
3087,"6005, Luzern",47.0342,8.3178,Rest. Centro,47.036700129934495,8.32880691909987,Food,4e1adb5352b123a586ecc192
3088,"6006, Luzern",47.0585,8.3337,Verkehrshaus der Schweiz,47.0531423339034,8.335326663022261,Science Museum,4b673027f964a52037402be3
3089,"6006, Luzern",47.0585,8.3337,Lidowiese,47.05234379159382,8.33507043953138,Park,4c42c9fee26920a1569960e7
3090,"6006, Luzern",47.0585,8.3337,IMAX,47.05359507223684,8.33518872196782,Movie Theater,4c028e85f56c2d7f268d1b66
3091,"6006, Luzern",47.0585,8.3337,Strandbad Lido,47.050043295987464,8.336725162928854,Beach,4c40880d520fa593412cc8ac
3092,"6006, Luzern",47.0585,8.3337,Dreilindenpark Konservatorium,47.060448000168904,8.321748056735728,Park,4e6f88cce4cdd991623dc9a3
3093,"6006, Luzern",47.0585,8.3337,Grand Hotel Europe,47.055670661001116,8.324918571064655,Hotel,4bc78b9893bdeee1d37f37ae
3094,"6006, Luzern",47.0585,8.3337,Migros,47.054238261088344,8.339946083799838,Grocery Store,4c6bf6d699b9236a5730e1c9
3095,"6006, Luzern",47.0585,8.3337,BäckereiKonditorei Thalmann-Kreyenbühl,47.054894,8.344825,Bakery,4e98326e9a52e2664309855e
3096,"6006, Luzern",47.0585,8.3337,Schlössli Utenberg,47.06129585684504,8.328883651657412,Coffee Shop,4cd55c3089eb6dcbcc10281e
3097,"6006, Luzern",47.0585,8.3337,VBL Verkehrshaus,47.05402789826665,8.335283379763226,Bus Stop,4e202aca18a88345f03d2c81
3098,"6006, Luzern",47.0585,8.3337,Hotel Villa Maria,47.05517176844031,8.328351822815524,Hotel,4e2069a462e1964dbb5be794
3099,"6006, Luzern",47.0585,8.3337,Bahnhof Luzern Verkehrshaus,47.05389683806986,8.337271213531494,Train Station,4d878737e83fa1435934a6a1
3100,"6006, Luzern",47.0585,8.3337,Restaurant Mercato,47.053043,8.335606,German Restaurant,51c9919c498e94b9df417ad2
3101,"6006, Luzern",47.0585,8.3337,Hans Erni Museum,47.053102469413886,8.336083714931846,Art Museum,4fcb4ea4e4b00a0e84f1a6a2
3102,"6006, Luzern",47.0585,8.3337,Sportcenter Würzenbach,47.053982861844865,8.34030305542361,Gym,4c7907f0bd346dcb67e9f3ef
3103,"6006, Luzern",47.0585,8.3337,Spielplatz Tivoli,47.05551328527422,8.32490413094492,Playground,4f5731fbe4b01344f7fe7118
3104,"6006, Luzern",47.0585,8.3337,Lido Minigolf,47.05159234932865,8.33669501668395,Mini Golf,4c3613d00a71c9b6d0823cc9
3105,"6006, Luzern",47.0585,8.3337,Bootssteg Verkehrshaus-Lido,47.05075033512619,8.333830697475017,Boat or Ferry,4c7162b3b3ce224b707a76c6
